date_stamp,date,day,month,year,city,state,location,geo_longitude,geo_latitude,geo_accuracy,shape,summary
41714,3/16/14,16,3,2014,Fresno,CA,"Fresno, CA",-119.7148396,36.748793,city,Fireball,"Orange fireball moved across sky, hovered over my house, went high into the sky, then light disappeared as it went to a larger craft."
41714,3/16/14,16,3,2014,Sweetwater,TN,"Sweetwater, TN",-84.4610394,35.6014636,city,Triangle,((HOAX??)) I was setting in my room when i heard a low bass like sound so like i would normally do i got up to see
41714,3/16/14,16,3,2014,Perth (Western Australia),WA,"Perth (Western Australia), WA",115.8604796,-31.9527121,city,Rectangle,Large rectangular object with large lights on the bottom at each point very faintly illuminating dark interior. Silent slow moving and
41714,3/16/14,16,3,2014,Hayden,ID,"Hayden, ID",-116.7865815,47.7660161,city,Diamond,"Two extremely bright, course-changing red lights were seen to the west of Hayden, towards Post Falls."
41714,3/16/14,16,3,2014,Beaverton,OR,"Beaverton, OR",-122.8037804,45.4871723,city,Circle,Blue light orb that changes colors to red and white.
41714,3/16/14,16,3,2014,Charlotte,NC,"Charlotte, NC",-80.8431268,35.2270869,city,Circle,ET's are making themselves visible.
41713,3/15/14,15,3,2014,Logandale,NV,"Logandale, NV",-114.4841551,36.5966367,village,Light,"I was photographing Jupiter, I had taken ten photos within a ten second range. I went to look back at the images and seen a light, diff"
41713,3/15/14,15,3,2014,Charleston,SC,"Charleston, SC",-79.9402728,32.7876012,city,Sphere,"Sphere with red glow within and bright orange light beneath, chased by helicopter."
41713,3/15/14,15,3,2014,Miami,FL,"Miami, FL",-80.1936589,25.7742658,city,Circle,"HI, WELL THIS IS REALLY INCREDIBLE, BECAUSE I PERSONALY DO NOT BELIEVE IN THIS THINGS, BUT LAST NIGHT 3/15/2014,I LIVE IN MIAMI LAKES I"
41713,3/15/14,15,3,2014,Davie,FL,"Davie, FL",-80.28410878,26.075729,administrative,Light,Amber lights over I-75...definitely not an aircraft on approach.
41713,3/15/14,15,3,2014,Russellville,TN,"Russellville, TN",-83.1951676,36.2587052,hamlet,Circle,"Floating object brighter than plane/ star no noise, didnt move until i found it with my spotting scope. roughly 1/3 mile away from me."
41713,3/15/14,15,3,2014,Ankeny,IA,"Ankeny, IA",-93.6003837,41.7318715,city,Cone,White spherical flying object seen flying East at a steady fast pace.
41713,3/15/14,15,3,2014,New Milford,CT,"New Milford, CT",-73.41176528,41.5867418,administrative,Cigar,"Elongated, lit shapes above New Milford."
41713,3/15/14,15,3,2014,Orangevale,CA,"Orangevale, CA",-121.2184686,38.684105,administrative,Light,"Bright Amber Intelligently controlled Aircraft rising like bees from a hive in Orangevale, CA."
41713,3/15/14,15,3,2014,Orangevale,CA,"Orangevale, CA",-121.2184686,38.684105,administrative,Light,40 independent orange lights seen traveling over Orangevale CA
41713,3/15/14,15,3,2014,Hermann,MO,"Hermann, MO",-91.4373845,38.7042119,city,Circle,"Red orb shape with no flashing lights, moving quickly across sky then disappeared very quickly"
41713,3/15/14,15,3,2014,Middlesex,NC,"Middlesex, NC",-78.2038842,35.7901559,administrative,Circle,"Triangle shaped movement, Full moon, ides of march, weird shaped clouds"
41713,3/15/14,15,3,2014,Littleton,CO,"Littleton, CO",-105.0166498,39.613321,city,Formation,"Glowing orange spheres in a ""V"" pattern in sky southwest of Littleton, moving eastward."
41713,3/15/14,15,3,2014,Fullerton,CA,"Fullerton, CA",-117.9294165,33.8708215,city,Unknown,I was closing my garage door and i saw very odd craft but i'm not sure what they 2 and i saw a lights first was red then change to blue
41713,3/15/14,15,3,2014,Hazlet,NJ,"Hazlet, NJ",-74.1909769,40.4156635,town,Triangle,It was a V shaped craft moving at a speed west to east 3 to 4 times faster than any jet. Its V shape against the blue sky was clear.
41713,3/15/14,15,3,2014,Belleville,IL,"Belleville, IL",-89.9839935,38.5200504,city,Changing,UFO changing shapes from teardrop to rectangle
41713,3/15/14,15,3,2014,Fontana,CA,"Fontana, CA",-117.435048,34.0922335,city,Fireball,"I believe that I witnessed a ufo, star, or planet disintegrating."
41713,3/15/14,15,3,2014,Taylorsville,UT,"Taylorsville, UT",-111.9386311,40.6677517,city,Triangle,"A Rectangular object with red, blue and white lights was hovering early in the morning."
41713,3/15/14,15,3,2014,Gun Barrel City,TX,"Gun Barrel City, TX",-96.16701165,32.313516,city,Unknown,"Huge orange pulsating light seen from hwy198 on bridge in Gun Barrel City, Texas, on 03/15/2014."
41713,3/15/14,15,3,2014,Chester Heights,PA,"Chester Heights, PA",-75.4754766,39.8901112,village,Unknown,BOOMS GOT PROGRESSIVELY LOUDER.
41713,3/15/14,15,3,2014,Vancouver,WA,"Vancouver, WA",-122.6744557,45.6306954,city,Light,"Fleets of ""Star"" or ""Light"" Crafts Seen Flying Over Vancouver, WA, on 3/14/2014."
41712,3/14/14,14,3,2014,Rochester,NY,"Rochester, NY",-77.61068605,43.1854754,city,Unknown,"4 white lights rotating in the sky,right within the clouds."
41712,3/14/14,14,3,2014,Philipsburg,PA,"Philipsburg, PA",-78.2205688,40.8964465,administrative,Triangle,My wife noted a strange object hovering to the east of our residence. She called me to the window to see it. It was several hundred y
41712,3/14/14,14,3,2014,Gainesville,FL,"Gainesville, FL",-82.3247976,29.651907,city,Rectangle,"The object hung suspended in the sky, a huge rectangle, at a diagonal angle. Dark grey in color with dull green lights at the points."
41712,3/14/14,14,3,2014,Garden Grove,CA,"Garden Grove, CA",-117.9463717,33.7746292,city,Diamond,Looks like an a/c with white light brighter and bigger than a star been seeing it for almost a month. ((NUFORC Note: Venus. PD))
41711,3/13/14,13,3,2014,Plano,TX,"Plano, TX",-96.6925096,33.0136764,city,Other,A v-shaped ufo that was translucent with a green tint traveling slowly.
41711,3/13/14,13,3,2014,Henderson,NV,"Henderson, NV",-114.9819235,36.0391456,city,Light,Lights above mountains south of Henderson.
41711,3/13/14,13,3,2014,Bremerton,WA,"Bremerton, WA",-122.6527973,47.5665391,town,Sphere,"Solid Amber colored object moving slow and steady, West to East, silent."
41711,3/13/14,13,3,2014,Perkasie,PA,"Perkasie, PA",-75.292676,40.372048,administrative,Triangle,"Viewed a triangular craft with only 2 steady white lights and 2 flashing red lights which flew low, slow and almost silent."
41711,3/13/14,13,3,2014,Hollister,CA,"Hollister, CA",-121.4016021,36.8524545,administrative,Light,"Two blue/purple crafts over downtown Hollister, CA."
41711,3/13/14,13,3,2014,Jupiter,FL,"Jupiter, FL",-80.12209119,26.926705,administrative,Triangle,"Craft spotted in broad day light, disappearing and reappearing three times moving in different directions each time before vanishing."
41711,3/13/14,13,3,2014,Texas City,TX,"Texas City, TX",-94.9244679,29.4704,city,Changing,Seen bright light that exceeded several hours from dark to daylight.
41711,3/13/14,13,3,2014,Orange Park,FL,"Orange Park, FL",-81.706484,30.1660736,administrative,Changing,Bright object comes up from behind trees hovering over the water.
41711,3/13/14,13,3,2014,Seattle,WA,"Seattle, WA",-122.3300624,47.6038321,city,Fireball,Blue fireball in night sky.
41710,3/12/14,12,3,2014,Ninilchik,AK,"Ninilchik, AK",-151.3682089,60.0817615,administrative,Circle,4 ufo's lights over Cook Inlet.
41710,3/12/14,12,3,2014,Arlington,TX,"Arlington, TX",-97.1071186,32.7355816,city,Light,"I saw a small blue light move from a star to the left, then it blinked out."
41710,3/12/14,12,3,2014,Sunrise,FL,"Sunrise, FL",-80.32888574,26.1482449,administrative,Light,Blue and Red light over the Everglades.
41710,3/12/14,12,3,2014,Elverta,CA,"Elverta, CA",-121.4627326,38.713791,hamlet,Circle,5 round lit up objects flying in different directions/coming together. ((NUFORC Note: Possibly advertising lights? PD))
41710,3/12/14,12,3,2014,Coral Springs,FL,"Coral Springs, FL",-80.26534189,26.26485615,administrative,Oval,I couldn't believe i didn't see this on the news!
41710,3/12/14,12,3,2014,Anaheim,CA,"Anaheim, CA",-117.911732,33.8347516,city,Sphere,Helicopter chasing ball of light.
41710,3/12/14,12,3,2014,Hackensack,NJ,"Hackensack, NJ",-74.0434736,40.8859326,city,Fireball,Glowing blue light vanishes in seconds.
41710,3/12/14,12,3,2014,Gold Canyon,AZ,"Gold Canyon, AZ",-111.4261849,33.3710715,administrative,Light,Small white light seen hovering above Superstition Mountain.
41710,3/12/14,12,3,2014,Woodinville,WA,"Woodinville, WA",-122.1588902,47.7545827,city,Unknown,Bright dot of light over Woodinville skies.
41710,3/12/14,12,3,2014,Southfield,MI,"Southfield, MI",-83.2218731,42.4733689,city,Unknown,BRIGHT LIGHT IN THE SKY GOES DIM!
41710,3/12/14,12,3,2014,Sonoma,CA,"Sonoma, CA",-122.8473388,38.5110803,administrative,Unknown,Strange light stationary in the sky.
41710,3/12/14,12,3,2014,Issaquah,WA,"Issaquah, WA",-122.0432974,47.5348778,city,Unknown,Green lights landing.
41710,3/12/14,12,3,2014,Camas,WA,"Camas, WA",-122.4122248,45.5911103,city,Light,"Flashing lights. Blue, Red, Green, and Yellow."
41710,3/12/14,12,3,2014,Gresham,OR,"Gresham, OR",-122.4367058,45.5067406,city,Light,Blinking blue and red star disappears.
41709,3/11/14,11,3,2014,Sunrise,FL,"Sunrise, FL",-80.32888574,26.1482449,administrative,Circle,"Changing lights very fast speeds, movement up and down."
41709,3/11/14,11,3,2014,Lakeland,FL,"Lakeland, FL",-81.9498042,28.0394654,city,Circle,Spinning Circle with blueish and whitish lights around it.
41709,3/11/14,11,3,2014,Sunrise,FL,"Sunrise, FL",-80.32888574,26.1482449,administrative,Light,Just very bright light then red then blue then green moving unlike any normal Craft in right angles then gone.
41709,3/11/14,11,3,2014,Des Moines,IA,"Des Moines, IA",-93.6037149,41.5910641,city,Disk,Disc shaped object flashing red and blue lights.
41709,3/11/14,11,3,2014,Mauldin,SC,"Mauldin, SC",-82.310119,34.77873,city,Triangle,3 reddish orange oval shaped craft gliding across the sky in formation right over my house.
41709,3/11/14,11,3,2014,Corona,CA,"Corona, CA",-121.9969063,37.0066161,peak,Circle,"2 ufo travel 11 minute a part from east to west at 20,000 to 30,000 feets,speed 3 time fast then the boeing 777. Use my telescope watc"
41709,3/11/14,11,3,2014,Lowell,MI,"Lowell, MI",-71.3161718,42.6334247,city,Sphere,The object looked like it was getting closer to me then stopped hovered for a second then looked like it was dropping slow.
41709,3/11/14,11,3,2014,New York City (Brooklyn),NY,"New York City (Brooklyn), NY",-73.9943634,40.6463108,station,Cylinder,"SILVER BULLET UFO HOVERING STATIONARY IN BROOKLYN SKY, THEN VANISHED!"
41709,3/11/14,11,3,2014,Boulder,CO,"Boulder, CO",-105.2705456,40.0149856,city,Other,Loud Noise Along with UFO flashing lights aircraft.
41709,3/11/14,11,3,2014,Garden Grove,CA,"Garden Grove, CA",-117.9463717,33.7746292,city,Diamond,Shape of a top with colors of green white and pinkish orange seen it for almost a month straight. i have video of it.
41709,3/11/14,11,3,2014,Guilderland,NY,"Guilderland, NY",-73.911513,42.704522,town,Light,Bright lights traveling together.
41708,3/10/14,10,3,2014,Cary,NC,"Cary, NC",-78.7811925,35.7882973,administrative,Triangle,"Black Triangle over Cary, N.C. Accompanied by Three Black Helicopters."
41708,3/10/14,10,3,2014,Sugar Grove,IL,"Sugar Grove, IL",-88.443686,41.7614181,administrative,Unknown,Green light in sky.
41708,3/10/14,10,3,2014,Hagerstown,MD,"Hagerstown, MD",-77.69661344,39.64725705,city,Unknown,"Dark grey or brown, amorphous object, streaking west to east over Hagerstown."
41708,3/10/14,10,3,2014,Cook,MN,"Cook, MN",-90.47301,47.9149076,administrative,Light,"Saw three large, bright red-orange spheres of light in the southeastern sky."
41708,3/10/14,10,3,2014,Mesa,AZ,"Mesa, AZ",-111.8312641,33.4153143,city,Circle,Copper orange lights grow and disappear over East Mesa.
41708,3/10/14,10,3,2014,Sutherlin,OR,"Sutherlin, OR",-123.3123598,43.3896628,city,Light,Orange light in night sky dropping smaller light.
41708,3/10/14,10,3,2014,Richmond,IN,"Richmond, IN",-84.8902383,39.8289369,city,Circle,"Orangey spheres over the north end of glenn miller park in Richmond, Indiana."
41708,3/10/14,10,3,2014,Raymond,NH,"Raymond, NH",-71.1833951,43.0361961,administrative,Triangle,It was three bright white lights evenly spaced out to form a triangle and appeared to all be on one craft.
41708,3/10/14,10,3,2014,St. Cloud,FL,"St. Cloud, FL",-81.2839038,28.2498534,suburb,Other,Loud (house shaking) booms in the area.
41708,3/10/14,10,3,2014,Bristol,TN,"Bristol, TN",-82.1887444,36.5951059,city,Sphere,"Bright white/silver object over Bristol, TN."
41708,3/10/14,10,3,2014,Russellville,AL,"Russellville, AL",-87.7289992,34.5068111,city,Cigar,White Cylindriacal Cigar type object moves sluggishly in the northern sky.
41708,3/10/14,10,3,2014,Alpharetta,GA,"Alpharetta, GA",-84.2747329,34.0709576,city,Oval,Oval silent.
41708,3/10/14,10,3,2014,Ormond Beach,FL,"Ormond Beach, FL",-81.0558894,29.2858129,city,Circle,Morning object over Atlantic Ocean near daytona beach with strange southern eratic movement.... ((NUFORC Note: Venus? PD))
41708,3/10/14,10,3,2014,Terre Haute,IN,"Terre Haute, IN",-87.4139119,39.4667025,city,Unknown,"Overpowering, frightening, and extremely loud sounds coming from above."
41708,3/10/14,10,3,2014,Ainsworth,IA,"Ainsworth, IA",-91.5523838,41.2889098,city,Triangle,TRIANGLE CRAFT SEEN AGAIN IN AINSWORTH!
41708,3/10/14,10,3,2014,Cherry Hill,NJ,"Cherry Hill, NJ",-75.0307264,39.9348351,town,,Humming.
41708,3/10/14,10,3,2014,Garrett,KY,"Garrett, KY",-86.1130235,37.8978463,hamlet,Other,"An elongated star with mutiple colors and a tail of lights. Blue, then red/orangish tint. ((NUFORC Note: Star or Venus? PD))"
41708,3/10/14,10,3,2014,Montevallo,AL,"Montevallo, AL",-86.8641558,33.1006746,city,Flash,Green fireball object shooting downward from the sky.
41708,3/10/14,10,3,2014,Hendersonville,TN,"Hendersonville, TN",-86.6199957,36.3047735,city,Chevron,"Huge V shaped object seen in Hendersonville, TN."
41707,3/9/14,9,3,2014,St. Cloud,FL,"St. Cloud, FL",-81.2839038,28.2498534,suburb,Unknown,"Loud ""booms."""
41707,3/9/14,9,3,2014,Mesa,AZ,"Mesa, AZ",-111.8312641,33.4153143,city,Rectangle,I was just let my dogs out to the backyard. And walk around the corner and looked up behind the house and saw orange glowing light movi
41707,3/9/14,9,3,2014,Jupiter,FL,"Jupiter, FL",-80.12209119,26.926705,administrative,Circle,A round orange glowing object moved east to west moving slowly. Larger as it approached and passed my back yard and then moved upward.
41707,3/9/14,9,3,2014,Canton,MI,"Canton, MI",-83.48686761,42.308081,administrative,Sphere,3 orange orbs 1000 feet off ground 100 yards apart in triangle formation then disappear.
41707,3/9/14,9,3,2014,Centennial,CO,"Centennial, CO",-104.9781137,39.567601,city,Light,"Strange lights seen by 5 witnesses dipping lower, rising, changing color, and playing ""tag"" several nights in a row."
41707,3/9/14,9,3,2014,Kemah,TX,"Kemah, TX",-95.0204837,29.5427297,city,Unknown,Each object did not all stop emitting light at the same time; instead they went out simultaneously within half a minute of each other.
41707,3/9/14,9,3,2014,Lakeland,FL,"Lakeland, FL",-81.9498042,28.0394654,city,Light,Orange lights across the night sky - a strange and unexplained sighting.
41707,3/9/14,9,3,2014,Puyallup,WA,"Puyallup, WA",-122.2921406,47.1849009,city,Other,Very large V shaped object with 2 very bright lights and one red one traveling about 400 feet above the ground.
41707,3/9/14,9,3,2014,Albuquerque,NM,"Albuquerque, NM",-106.6509851,35.0841034,city,Sphere,White sphere descends from sky in the Bosque.
41707,3/9/14,9,3,2014,Commack,NY,"Commack, NY",-73.2928943,40.8428759,administrative,Fireball,Orange fire like lights in sky.
41707,3/9/14,9,3,2014,Sunrise,FL,"Sunrise, FL",-80.32888574,26.1482449,administrative,Light,Strange moving light changing color through the sky.
41707,3/9/14,9,3,2014,Inver Grove Heights,MN,"Inver Grove Heights, MN",-93.0428119,44.8479039,city,Formation,4 yellow-orange lights flying against busy Sunday night flight traffic.
41707,3/9/14,9,3,2014,Rochester,MN,"Rochester, MN",-92.4630094,44.0226213,city,Triangle,"Huge, black, completely silent, slow gliding triangle. Cruised by close to the ground."
41707,3/9/14,9,3,2014,Coto de Caza,CA,"Coto de Caza, CA",-117.5869581,33.6037312,administrative,Flash,"Quick orangish flash, less then a second in duration but repetitive."
41707,3/9/14,9,3,2014,Hillsville,NC,"Hillsville, NC",-79.9393439,35.835389,residential,Cigar,"A bright cigar shaped UFO seen over Huntsville, NC, USA"
41707,3/9/14,9,3,2014,Fort Mill,SC,"Fort Mill, SC",-80.9450759,35.0073697,administrative,Unknown,We are being chipped in our sleep.
41707,3/9/14,9,3,2014,Landrum,SC,"Landrum, SC",-82.1892007,35.1751148,city,Cross,"It is stationary then it zig zags, up, down & back & forth. ((NUFORC Note: Possible sighting of ""twinkling"" star? PD))"
41706,3/8/14,8,3,2014,Milford,OH,"Milford, OH",-84.2958988,39.174625,city,Light,Two orbs of light moving vertically at a fast pace then disappeared.
